"country_code","description","title","id","company","adref","location","created"
"sg","The Research and Development (R&D) Chef creates new recipes to improve food product from the organisation. Ready to designs new recipes in consideration of ideas and market demand for new products. Ready to improves recipes and preparation methods to meet mass production and regulatory needs. Ready to helps to design marketing strategies based on candidate approach and ideas in creating new products. Candidate should skilled in culinary arts and is experienced in the Food and Beverage (F&B) sec…","RESEARCH AND DEVELOPMENT CHEF","5581681841","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODQxIn0.Lx2HyftrFJt5c5b16J3_jCd7lUWufiqmhHd7Gges4bM","Singapore","2026-01-13T12:17:55Z"
"sg","Product area The AI and Infrastructure team is redefining what's possible. We empower Google customers with breakthrough capabilities and insights by delivering AI and Infrastructure at unparalleled scale, efficiency, reliability and velocity. Our customers include Googlers, Google Cloud customers, and billions of Google users worldwide. We're the driving force behind Google's groundbreaking innovations, empowering the development of our cutting-edge AI models, delivering unparalleled computing…","Technical Program Manager, Model Engineering, Supply Strategy and Portfolio Planning - Singapore","5581681840","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODQwIn0.QKvcOqFI9pc3wDuf4zIHAJIxwHjsJKgzAlnIOTYkak0","Singapore","2026-01-13T12:17:55Z"
"sg","Responsibilities including but not limited to: Lead and develop the HR team to ensure high performance and professional growth. Look at continuous process improvements as the team delivers end-to-end HR transactions including payroll and benefits administration, employee data management and reporting. Main point of contact for all employee relations matters Perform any other related duties as and when assigned by the management Maintain employee morale by fostering a positive working environmen…","SENIOR HR EXECUTIVE/ASSISTANT HR MANAGER","5581681857","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg1NyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.lP1qOsq8QcDtP2nlQqyAOrNvOXl8FmqQcmxoDXLLgv8","Singapore","2026-01-13T12:17:55Z"
"sg","Location: Central Working Hours: Office Hours Salary: $2,500 - $2,600 Duration: 6 months Key Responsibilities Prepare and issue collaterals. Support event preparation such as data preparation, logistics, and registration. Handle enquiries from mailbox, hotline and FAQ portal. Other ad-hoc projects and administrative duties within the department. Requirements: Minimum an A Level and above Basic skills in Canva/Photoshop will be advantageous By submitting your resume, you consent to the collectio…","Programme Admin Officer [School/Central]","5581681824","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTgyNCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.wMaCzD5UdeVOBR8VejQv-dc5H1Foo73bm3H4VYncQAI","Singapore","2026-01-13T12:17:55Z"
"sg","Job Description & Requirements Abiraame Popular Jewellers (S) Pte Ltd, is a trusted shopping destination for Diamond, Gold and Silver jewellery by many in Singapore. We are reputed organization in Little India, serving Singaporeans for more than a decade. We do follow fair practice in recruiting staffs for our firm. We have one showroom in 85, Serangoon Road and workshop in 29, Upper Dickson Road Job Purpose To manage and optimize administrative, commercial, and operational processes within the…","BUSINESS ADMINISTRATION","5581681883","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg4MyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.S3DdwUU084PPvrxhyOg9MSshYF0eeW5qi27O1ipDYHU","Singapore","2026-01-13T12:17:55Z"
"sg","Key Responsibilities Design, implement, and maintain ETL/ELT pipelines for structured and unstructured data. Develop and optimize data models, data marts, and analytical datasets for reporting and analytics use cases. Build and manage data integration frameworks using batch and real-time processing technologies. Implement data governance, data quality checks, cataloging, lineage, and metadata management. Collaborate with cross-functional stakeholders to understand analytical requirements and tr…","Data Engineer","5581681864","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg2NCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.3aZCsg-bVKKJXUS--ow7cE-urYNxU1iXv6BcM2Cueow","Singapore","2026-01-13T12:17:55Z"
"sg","Location- One North Responsibilities Code, modify, test, correct and document new and existing programs using assigned languages, tools and coding conventions; Code,modify, test, correct and document new and existing JCLs; Analyse the program specification to produce all testing condition and produce test data based on identified test conditions; Prepare JCL to load DB2 table or define VSAM files with the extracted test data for performing the various tests, eg stress test, regression test, per…","Mainframe Developer-Junior","5581681884","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg4NCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.fQf50ekUVCVQd4p9wjo1_reRuSS1fkT1oJbksJU7j5Q","Singapore","2026-01-13T12:17:55Z"
"sg","Our vision is to transform how the world uses information to enrich life for all . Micron Technology is a world leader in innovating memory and storage solutions that accelerate the transformation of information into intelligence, inspiring the world to learn, communicate and advance faster than ever. As an Industry 4.0 (I4.0) Analyst at Micron Technology, Inc., you will report to the Smart Manufacturing and Artificial Intelligence organization. The team defines, drives and delivers end to end …","Sr I4.0 ANALYST","5581681834","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTgzNCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.8ELKpZfsp-FQnQo42b13AF6VAvsFfG2n-gsyOc_VcU0","Singapore","2026-01-13T12:17:55Z"
"sg","Responsibilities: Develop and implement the company's product ASO (App Store Optimization) strategy. Responsible for creating and executing an integrated growth framework focused on enhancing app visibility and conversion rates, and improving search rankings in major app stores (e.g., App Store, Google Play). Analyze industry and competitor keywords to capture high-traffic search queries and consolidate the product's market competitiveness within its category. Improve user activity and recall r…","Game Product Operations Manager","5581681833","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTgzMyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.oToLOor__R9RcgrMxGYLPQReW_CG0ce23_B6X8NeVZo","Singapore","2026-01-13T12:17:55Z"
"sg","Job Description As an Industry 4.0 (I4.0) Product Owner at Micron Technology, Inc., you will lead the definition, development, and delivery of end-to-end smart manufacturing solutions to empower Micron Assembly and Test Operation to improve cost, scale, quality and productivity. You will bridge business, engineering, and data science teams to drive Industry 4.0 transformation, leveraging industry best methods, advanced analytics, automation, and AI/ML to optimize planning and manufacturing oper…","Sr I4.0 Product Owner","5581681825","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODI1In0.QAfq3y_os62sQEOmAiXcy3YekMcfn9hKC0xqJgvgDdA","Singapore","2026-01-13T12:17:55Z"
"sg","CNBC INTERNATIONAL CNBC is the world's number one business and financial news network.Its mission is to help the influential and aspirational make astute decisions to get ahead by providing live market updates, breaking news, in-depth analysis and exclusive interviews. CNBC's vast portfolio includes CNBC.com, the online destination forglobal business; CNBC PRO, the network's premium subscription service that provides real-time global market data and market analysis, as well as a growing slate o…","Head of Digital News, APAC","5581681843","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODQzIn0.hcHICzck31CJZS-rPr0d6uPLzM_LYef_8UxjrIuGxNs","Singapore","2026-01-13T12:17:55Z"
"sg","About the Role We are seeking a Senior Cloud Engineer to manage and enhance the reliability, security, and performance of Cloud Platform (AWS). This role offers hands-on exposure to cloud infrastructure, automation, and modern cloud technologies, while giving you the opportunity to drive platform modernisation in a highly impactful environment. If you enjoy solving complex infrastructure challenges and building resilient, future-ready platforms, this role will provide excellent technical growth…","Cloud Engineer (AWS)","5581681896","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg5NiIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.vd0mLC416nDW2LG0EIf30dpmoJEy2dB7C6ngJEsdeFE","Singapore","2026-01-13T12:17:55Z"
"sg","Responsibilities Team Leadership: Manage and mentor a specialized team of FA engineers; oversee lab operations, including equipment maintenance and safety protocols Root Cause Investigation: Lead deep-dive investigations into media defects such as protrusions, pits, scratches, lubricant migration, and corrosion including their impact on drive-level reliability. Advanced Diagnostics: Oversee the use of high-end analytical tools to characterize defects at the atomic and magnetic levels. Cross-Fun…","Failure Analysis Manager (Semiconductor Manufacturing Industry)","5581681888","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODg4In0.p_cY-8OSl6Sx2-AO2bLJ7mePdUj56pgEMCqyUqDcidY","Singapore","2026-01-13T12:17:55Z"
"sg","We are seeking a highly skilled Principle Data Scientist to lead the development of semiconductor fab digital twin models, advanced simulation frameworks, and AIdriven optimization solutions. This role will design, build, and deploy predictive and prescriptive systems that enhance factory performance, improve decision-making, and drive operational excellence across complex manufacturing environments. The ideal candidate combines deep knowledge of semiconductor manufacturing systems, simulation …","Principal Data Scientist","5581681839","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODM5In0.lTVdqklNApNiKDeIi2cjMwZGNhxHudHwOXZFwb8kTRI","Singapore","2026-01-13T12:17:55Z"
"sg","APJ Juweller Pte Ltd, is a trusted shopping destination for Silver and Gold jewellery in Singapore. We are reputed organization inLittle India, serving Singaporeans for more than a decade. We do follow fair practice in recruiting staffs for our firm. We are young and growing company and hence, we are looking for people who are versatile in their work. Their main task is to ensure the high-quality stock is available in right-quantity in the shop, as per customer's needs in right-time. Being in J…","FINANCIAL ANALYST","5581681848","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODQ4In0.QTdv289HdyQFD0p4Bd8QABk1L_kSZIndFi9iElh0uTQ","Singapore","2026-01-13T12:17:55Z"
"sg","No Experience Required - OJT Provided Working Day : 5 Days work week Jobs Responsibilities: Drive group ticket sales through outreach to communities, corporates, and government organisations. Act as main point of contact for ticketing and event inquiries via phone and email. Coordinate group tours, ceremonies, VIP visits, and other event activities. Support event production, including publications, photo libraries, and vendor collaboration. Manage marketplace and booth sales, including reconcil…","Events Sales Coordinator","5581681804","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTgwNCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.fZuOgSRqNLEG9up0g1OCkidpzkBydBLAg0HjXKw8a_o","Singapore","2026-01-13T12:17:54Z"
"sg","• Responsible for the solution and pre-sales support work related to the Web3 industry of Alibaba Cloud International. • Design, develop and promote standardized web3 solutions. • Promote Alibaba Cloud Web3 products and solutions to customers, partners and ecosystem participants, and establish influence in web3 space. • Create and present solution architecture designs to C-level/senior personnel. • Understand the requirements of web3 customers, partners and ecosystem, and be able to provide app…","Solution Architect","5581681773","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTc3MyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.L9JyclCP2ueTIR0Wb9REPloSMiQacCSIfg70q-5XXJ0","Singapore","2026-01-13T12:17:54Z"
"sg","Your Mission This position ensures the safety and security of the company's premises, employees, assets, and visitors, while supporting various functions within the General Affairs (GA) department. Responsibilities include implementing security policies, enhancing infrastructure and systems, and responding promptly to management directives. The role also contributes to business support, facility management, and employee welfare, promoting overall operational efficiency and workplace safety. Wha…","Security Specialist","5581681779","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxNzc5In0.BmWtuBab_-tW1auS6LS2tcNGjCSUCwHUhEW2_92W95E","Singapore","2026-01-13T12:17:54Z"
"sg","Role Overview: The Team Lead, Integrated Product Management, oversees a portfolio of digital and AI-enabled products that support educators, centre leaders, operations teams, and parents. This role leads a team of Product Managers (PMs) and drives end-to-end product outcomes - from discovery and co-creation on the ground, to delivery, adoption, optimisation, and long-term sustainability. You'll champion a Product-Led Growth (PLG) mindset, ensuring our products are intuitive, impactful, and natu…","Team Lead, Integrated Product Management","5581681757","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTc1NyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.FhQXCiG1yX5VutRwN2ewUuMOZ62X6j1qnRt74_zHr6Q","Singapore","2026-01-13T12:17:54Z"
"sg","Job Description: We are looking for a committed and experienced Technical Sales Manager to lead and support our sales team for structured cabling, data centre, fibre optic, and surveillance projects. Key Responsibilities: Lead the sales and technical team to drive project acquisition and revenue growth. Engage with clients to understand requirements and propose ICT/ELV solutions. Prepare quotations, proposals, and tender submissions. Present technical solutions and attend client meetings/site v…","Technical Sales Manager","5581681809","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTgwOSIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.EEOBLmNMMCzQfVd01P6NU2QZAaD6lPPTPCF4j4nAhUw","Singapore","2026-01-13T12:17:54Z"
